product_id,nowtime,current_price,old_price,other,price_per_unit,product_description,vendor,product_name,units
1688554,2024-04-01 10:25:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-02 08:02:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-03 10:34:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-04 09:22:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-05 09:54:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-06 11:28:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-07 09:28:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-08 12:16:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-09 07:55:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-10 10:05:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-11 09:44:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-12 10:47:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-13 10:22:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-14 23:37:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-15 10:05:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-16 09:37:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-17 12:09:00,3.502,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-18 12:56:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-19 11:06:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-20 10:11:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-21 10:11:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-22 11:24:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-23 09:37:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-24 08:16:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-25 09:37:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-26 09:17:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-27 09:36:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-28 09:46:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-29 09:54:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-04-30 07:51:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-01 14:41:00,3.99,NA,,0.59,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-02 11:34:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-03 11:21:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-04 11:38:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-05 18:06:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-06 10:52:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-07 08:18:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-08 10:11:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-09 09:41:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-10 11:02:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-11 09:47:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-12 09:22:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-13 11:00:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-14 09:23:00,3.69,3.99,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-15 09:40:00,3.69,NA,,0.55,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-16 08:24:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-17 08:08:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-18 08:54:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-19 08:35:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-20 09:36:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-21 09:53:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-21 22:41:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-22 10:44:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-23 09:34:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-24 07:53:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-25 10:03:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-26 09:05:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-27 09:48:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-28 09:36:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-29 09:57:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-30 09:58:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-05-31 09:28:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-01 10:52:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-02 09:34:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-03 11:18:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-04 09:22:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-05 09:26:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-06 10:15:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-07 08:33:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-08 10:05:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-09 11:04:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
1688554,2024-06-10 11:52:00,3.79,NA,,0.56,Loblaws~100% Whole Wheat Bread@675g^Dempster,Loblaws,100% Whole Wheat Bread,675g
2332853,2024-10-03 10:01:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-03 10:03:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-03 10:04:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-03 10:05:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-03 10:05:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-03 10:06:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-05 12:25:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-05 12:26:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-05 12:27:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-05 12:28:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-05 12:30:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:31:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:32:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:35:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:36:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:38:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:38:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:38:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-06 13:39:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-07 10:39:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-07 10:40:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-07 10:42:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-07 10:42:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-07 10:44:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:52:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:53:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:53:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:54:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:56:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:57:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-08 11:57:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-09 09:42:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-09 09:43:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-09 09:44:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-09 09:46:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-09 09:47:00,NA,4.29,,NA,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 10:59:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 11:00:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 11:00:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 11:02:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 11:03:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-11 11:05:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-12 11:39:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-12 11:40:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-12 11:42:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-12 11:42:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-12 11:43:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:04:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:05:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:07:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:09:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:09:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-13 11:11:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:13:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:13:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:15:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:16:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:17:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-14 12:17:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:40:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:42:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:44:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:45:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:45:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-15 11:46:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-16 10:59:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-16 11:01:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-16 11:02:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-16 11:03:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-16 11:03:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 10:42:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 10:44:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 10:46:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 10:46:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:28:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:29:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:29:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:30:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:30:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-17 13:30:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
2332853,2024-10-18 12:39:00,4.29,NA,,0.64,"Metro~Thick-Sliced Whole Wheat Bread, Italian-Style@675g^Villaggio",Metro,"Thick-Sliced Whole Wheat Bread, Italian-Style",675g
